id,name,brand_name,price,Origin,category,original_price,discount,discount_rate
56737810,Lô 4 Cuộn Túi Rác Tự Hủy Có Quai Tiện Dụng SOJI INOCHI Nhật Bản - Nhiều Màu - Nhiều Size - Đa dạng công năng sử dụng,Inochi,75000,Việt Nam,Dụng cụ vệ sinh,75000,0,0
275507815,"Khăn Cotton Dùng Một Lần Lau Mặt, Tẩy Trang",NAVIVU,35000,Trung Quốc,Khăn,35000,0,0
271261509,Set 10 khăn lau bếp đa năng màu xám,PEAFLO,39000,Việt Nam,Phụ kiện nhà bếp,55000,16000,29
274887983,"Dụng cụ vệ sinh nhà cửa thông minh 2 trong 1, chổi quét dọn mini kèm đồ hốt rác giúp dọn sạch bụi bám trên máy tính, góc tủ, cửa sổ,... GROFA- giao màu ngẫu nhiên ",Gro-Fa,19000,Trung Quốc,Dụng cụ lau nhà,19000,0,0
74292490,Đèn Tích Điện Năng Lượng Mặt Trời Sunhouse SHE-6899S,Sunhouse,216000,Trung Quốc,Đèn ngoài trời,350000,134000,38
34994341,"Vòi xịt nước tăng áp thông minh rửa xe, tưới cây có đầu xoay thay đổi tia nước tiện lợi có chốt khóa cố định chống mỏi tay",OEM,47000,Trung Quốc,Dụng cụ làm vườn,47000,0,0
275835176,Bong bóng hoa cúc trắng họa mi bông mai hướng dương mặt cười trang trí sinh nhật ngày lễ,Diệp Linh,9000,Việt Nam,Trang trí nhà cửa khác,9000,0,0
275975783,"[Sạc Nhanh GaN 65W] Ổ Cắm Điện Du Lịch Quốc Tế Đa Năng Tamayoko Công Suất 2500W 4 Cổng USB-C, USB",Tamayoko,853000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",1000000,147000,15
73638934,Chảo chống dính đáy từ Elmich 4703OL size 20cm,Elmich,170000,Việt Nam,Nồi và chảo,450000,280000,62
2119173,Cây Lau Nhà Dạng Xịt Nước Lock&Lock ETM472,LocknLock,281000,Trung Quốc,Dụng cụ lau nhà,539000,258000,48
146262084,Gối Ngủ Memory Foam NOOZ Ruột Gối Cao Su Non Giúp Nâng Đỡ Đốt Sống Cổ Chống Đau Vai Gáy Ngủ Sâu Hỗ Trợ Chống Trào Ngược Phù Hợp Với Mọi Tư Thế Nằm Vỏ Gối Tencel,NOOZ,299000,Trung Quốc,"Gối, ruột gối, vỏ gối",560000,261000,47
145762926,"Khăn tắm cho bé, Khăn mặt, khăn gội đầu cotton cao cấp Hanvico By Homemark sợi nhập khẩu Thổ Nhĩ Kỳ mềm mại thấm hút tốt",Hanvico,16500,Việt Nam,Khăn,39000,22500,58
249253399,Nồi 5 đáy Inox 304 Elmich Berlin,Elmich,361000,Việt Nam,Nồi và chảo,667500,306500,46
696457,Ổ Cắm Điện 4 Lỗ 3 Chấu 5m Philips SPN1248WC/74 (2500W),Philips,329000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",369000,40000,11
247316420,Túi 20 Khăn Giấy Nén Hàn Quốc Cao Cấp Loại Dày 2 Lớp 20*20cm - Hàng Chính Hãng,lilahome,49000,Trung Quốc,Khăn,49000,0,0
46202190,Combo nhiều túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester,OEM,54000,Trung Quốc,Phụ kiện giặt ủi,54000,0,0
186369626,"Bộ chuyển đổi / Phích cắm chuyển đổi 3 chân thành 2 chân, ổ cắm 3 chấu thành 2 chấu -Henrysa",HENRYSA Bạn của mọi nhà,28000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",38000,10000,26
203219969,Thùng rác chữ nhật nắp bấm Sunhouse KS-TR12LP,Sunhouse,128000,Việt Nam,Dụng cụ vệ sinh,210000,82000,39
226036798,Bình Giữ Nhiệt LocknLock 550ml LHC3249,LocknLock,273000,Trung Quốc,Bình/ Ly giữ nhiệt,549000,276000,50
274781551,"Thanh treo đa năng treo rèm, treo khăn, treo quần áo không cần khoan tường",PEAFLO,69000,Hàn Quốc / Trung Quốc,Phụ kiện giặt ủi,110000,41000,37
193648057,Chảo xào inox cao cấp 3 lớp đáy liền Elmich Trimax EL-3796 size,Elmich,747960,Việt Nam,Nồi và chảo,989000,241040,24
182971940,Bình giữ nhiệt LocknLock có 2 nắp thay thế New Clip Tumbler 540ml LHC4279,LocknLock,234000,Trung Quốc,Bình/ Ly giữ nhiệt,520000,286000,55
189208326,"Thảm nhà tắm, nhà bếp siêu thấm nước, chống trơn trượt tối giản, hiện đại NAVIVU",NAVIVU,99000,Việt Nam,Phụ kiện nhà tắm,99000,0,0
194570463,"Găng Tay Cao Su Nấu Ăn, Làm Bếp, Dọn Dẹp Siêu Dai, Siêu Bền",NAVIVU,19000,Trung Quốc,Dụng cụ vệ sinh,19000,0,0
274085939,Ống Hút Muỗng Đầu Lọc Dài 15.5 - 21cm (Kèm Cọ Rửa),NAVIVU,25000,Trung Quốc,"Ly, cốc & phụ kiện ly",25000,0,0
218754553,Vòi rửa mặt lavabo KG11 tay gạt dùng cho nước lạnh loại đẹp cao cấp inox sus304 - Hàng chính hãng,KINGO,173000,Việt Nam,Thiết bị phòng tắm,225000,52000,23
275263278,"Thuốc diệt chuột, Kẹo diệt chuột tiêu diệt cả đàn chuột hàng Thái Lan",ratoff-ars,65000,Thái Lan,"Dụng cụ diệt chuột, côn trùng",65000,0,0
223727594,"[Chính Hãng]Keo Chống Thấm TAIKO Trong Suốt Silicon 500 ml -Chống Thấm Gạch Lát Nền,Trần, Tường, Cửa Sổ, Vết Nứt Mái Nhà Triệt Để - Keo sau 72h mới khô hoàn toàn",TAIKOMI,99509,Việt Nam,"Sơn, dầu mỡ, hóa chất",132500,32991,25
1657931,Vợt Muỗi Sunhouse SHE-E200 - Vàng,Sunhouse,81000,Việt Nam,"Dụng cụ diệt chuột, côn trùng",119000,38000,32
194465292,Bình giữ nhiệt LocknLock DIY Strap Tumbler LHC3283 350ml,LocknLock,241000,Trung Quốc,Bình/ Ly giữ nhiệt,489000,248000,51
164158123,Vỉ 2 Viên Pin Duracell CR2032 / CR2025 / CR2016 Lithium 3V - Hàng chính hãng,DURACELL,77000,Trung Quốc,Pin và dụng cụ sạc pin,80800,3800,5
95880690,Kệ đựng đồ dùng rửa chén có treo khăn dán tường Hobby home decor KRC4,Hobby Home Decor,189000,Trung Quốc,,189000,0,0
53202251,"Túi Hút Chân Không 1 Mặt Nhám Dạng Cuộn B2D Roll 15x500cm (Cuộn Dài 5M). Làm Từ Hạt Nhựa Nguyên Sinh Cao Cấp Tiêu Chuẩn Vệ Sinh ATTP, Không Chứa Chất Gây Ung Thư, Dùng Được Trong Lò Vi Sóng. Hàng Chính Hãng Chất Lượng Cao Cấp.",Spring Green Evolution ,27000,,Dụng cụ chứa đựng thực phẩm,27000,0,0
97817455,Bộ túi hộp cơm thủy tinh COBA'COOK. Gồm 3 hộp 400ml và 1 túi giữ nhiệt với 2 khóa kéo tiện dụng- CCR43BL,COBA'COOK,392000,Trung Quốc,Bộ hộp cơm và phụ kiện,560000,168000,30
194872171,"Combo 2 Hộp Vải ĐựngQuần Áo , Vật Dụng Có Thể Xếp Gọn Khi Không Sử Dụng - Chính Hãng GROFA",Gro-Fa,69000,Trung Quốc,Phụ kiện giặt ủi,69000,0,0
52310134,"Cân điện tử mini nhà bếp, cân thực phẩm nguyên liệu làm bánh, trà sữa tặng kèm móc treo siêu dính 10kg",OEM,59000,Trung Quốc,Dụng cụ làm bánh,59000,0,0
271123700,Bình giữ nhiệt LocknLock Daily Macaron LHC3292 - Nắp mở một chạm - Dung tích 480ML,LocknLock,243000,Việt Nam,Bình/ Ly giữ nhiệt,490000,247000,50
274410790,Bình giữ nhiệt LocknLock Daily Handle Tumbler LHC4330 - Có quai cầm - Nắp trượt,LocknLock,278000,Trung Quốc,Bình/ Ly giữ nhiệt,528000,250000,47
275143588,"Cây Lau Bàn Bếp Tự Vắt Thông Minh Mini GẤP GỌN 25CM Cây Lau Tự Vắt GẤP GỌN MINI, Bọt Biển Siêu Thấm Hút Đa Năng",PEAFLO,55000,Trung Quốc/ Hàn Quốc/ Việt Nam/ Philipin,Dụng cụ vệ sinh,75000,20000,27
275610465,Chảo Inox Nguyên Khối Sunhouse Desire DEM,Sunhouse,216000,Việt Nam,Nồi và chảo,590000,374000,63
272400903,Hộp cơm giữ nhiệt inox 304 Elmich EL8303 dung tích 2L - Hàng chính hãng,Elmich,817880,Trung Quốc,Bộ hộp cơm và phụ kiện,1699000,881120,52
36300228,"Bộ Móc treo chữ S, có 3 size chọn lựa",OEM,25000,Trung Quốc,Phụ kiện giặt ủi,25000,0,0
271188890,Bình pha trà kèm lưới lọc Hario 450ml (CHC-45T),Hario,568000,Nhật Bản,"Bình, ly uống trà và phụ kiện",635000,67000,11
10383629,"Ổ cắm Điện Quang ECO ĐQ ESK 2WR 62ECO (6 Lỗ 2 chấu, dây dài 2m, màu trắng đỏ)",Điện Quang,113000,,"Ổ cắm, ổn áp, biến áp",141080,28080,20
70840199,"Vá Canh Bằng Gỗ Nhãn Tự Nhiên - VAGOO - Làm Thủ Công Chống Thấm, Chống Ẩm Mốc, An Toàn Cho Sức Khoẻ",Vagoo,99000,Việt Nam,Phụ kiện nhà bếp,99000,0,0
191899124,Cuộn Giấy Lau Nhà Bếp Đa Năng GROFA Nhiều Cỡ - Hàng Chính Hãng ( Họa tiết ngẫu nhiên),Gro-Fa,69000,Trung Quốc,Phụ kiện nhà bếp,69000,0,0
198835734,"Kệ Mỹ Phẩm Dán Tường, Tủ Để Đồ Trang Điểm, Thuốc, Đồ Dùng Cá Nhân",PEAFLO,189000,"Việt Nam / Hàn Quốc / Ấn Độ / Trung Quốc,...",Phụ kiện phòng ngủ,255000,66000,26
406914,Thảm Lót Chân Carlmann 35x50cm CM100170 - Giao màu ngẫu nhiên,Carlmann,83700,Trung Quốc,Phụ kiện nhà tắm,177500,93800,53
275221810,Bình đựng nước trẻ em 450ml Hokori chống tràn có ống hút cho bé đi học đi chơi hàng Cao cấp việt nhật - HÀNG VIỆT NAM,Việt Nhật,99000,Việt Nam,,180000,81000,45
186554172,"Kệ Đựng Mỹ Phẩm , Đồ Trang Điểm Trong Suốt 4 Tầng 9 Ngăn , Có Ngăn Kéo Bền Đẹp - Hàng Chính Hãng",PaKaSa,127330,Trung Quốc,Nội thất phòng ngủ,196000,68670,35
175721669,{ Chọn Màu} Ly Nước Thần Kì Đổi Màu Theo Nhiệt Độ Tặng Kèm Ống Hút Và Khăn Lau PaKaSa - Hàng Chính Hãng,PaKaSa,79000,Trung Quốc,"Ly, cốc & phụ kiện ly",126400,47400,38
274610888,"Miếng Tẩy Vết Keo Dán, Kẹo Cao Su Không Làm Hại Bề Mặt",NAVIVU,19900,Trung Quốc,Dụng cụ sửa chữa nhà cửa,19900,0,0
164848242,"Chậu gội đầu tại giường cho người già, trẻ nhỏ, người bệnh... màu sắc giao ngẫu nhiên- Hàng chính hãng",Nhà của Mẹ,123500,Việt Nam,Phụ kiện nhà tắm,130000,6500,5
1611899,Vợt Muỗi Điện Quang ĐQ EMR02 WR - Trắng Phối Đỏ,Điện Quang,111000,Trung Quốc,"Dụng cụ diệt chuột, côn trùng",136300,25300,19
275425224,"Bếp hơ lá trầu cho mẹ và bé sau sinh, bếp điện mini 1000W ",Nhà của Mẹ,180500,China / Vietnam,Dụng cụ làm bánh,190000,9500,5
67980198,"Phân bón hữu cơ sinh học KingCrop, dùng trồng rau, cây ăn trái sạch, an toàn",KINGCROP,70000,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",70000,0,0
191918105,Bộ Bàn Chải Vệ Sinh Các Khe LocknLock ETM415 - 2 cái/bộ,LocknLock,21400,Trung Quốc,Phụ kiện nhà bếp,39000,17600,45
275588709,Găng Tay Cao Su Y Tế Size L Không Bột Nitrile TTGLOVES Màu Xanh (100 Chiếc) ,TTGloves,90000,"Anh, Việt Nam",Dụng cụ vệ sinh,90000,0,0
114966666,Hộp Đựng Mỹ Phẩm Dán Tường 2 Tầng Kích Thước 28*10*34cm Chống Nước - Hàng Chính Hãng,PaKaSa,178500,Trung Quốc,Nội thất phòng ngủ,260000,81500,31
134360720,"Bộ 8 Pin AAA ( R03NT/2S ) Panasonic 1,5V Không Chì - Hàng Chính Hãng",Panasonic,40000,Indonesia,Pin và dụng cụ sạc pin,40000,0,0
11419635,Đèn Compact Điện Quang ĐQ-CFL-3U-T4-18W-DL-E27,Điện Quang,54700,Việt Nam,Bóng và linh kiện đèn,74383,19683,26
273804599,Lô 10 Găng Tay Nhà Bếp Nhựa PE/CPE Dài 60cm Có Thun,NAVIVU,30000,Trung Quốc,Phụ kiện nhà bếp,30000,0,0
275967425,Giỏ Đựng Quần Áo Đồ Dùng Gấp Gọn Việt Nhật Treo Tường (Giao màu ngẫu nhiên),Việt Nhật,89000,Việt Nam,Phụ kiện giặt ủi,115000,26000,23
205602038,Bộ 4 ly thủy tinh cao cấp Florian 430ml - Bormioli Rocco màu xanh - Italy,Bormioli Rocco,598000,Ý,"Bình, ly uống trà và phụ kiện",692000,94000,14
7220265,Nhang quế tự nhiên Kỳ Anh - NQ40,Trầm Hương Kỳ Anh,52000,,,52000,0,0
275521981,Túi vàng lá Thần Tài phong thủy sung túc tài lộc trang trí  - Hàng chính hãng,Gro-Fa,127000,Trung Quốc,Vật phẩm phong thủy,127000,0,0
275079365,"Bộ khay đựng đồ ăn dặm 6 món (khay, ly, bát, thìa, nĩa, đũa) cho bé bằng lúa mạch dễ thương, tiện dụng , an toàn- Hàng chính hãng (màu giao ngẫu nhiên)",Gro-Fa,91000,Trung Quốc,Phụ kiện nhà bếp,91000,0,0
273717652,Set 2 Miếng Cọ Sắt Chà Xoong,PEAFLO,25000,HK/TQ,Phụ kiện nhà bếp,45000,20000,44
120759154,"Bó 100 Dây Thít, Dây Rút, Lạt Nhựa Đủ Mọi Kích Cỡ Tiện Lợi",OEM,25000,Việt Nam,Dụng cụ sửa chữa nhà cửa,25000,0,0
275220683,"Bình nước thể thao, Bình nước chịu nhiệt 700ml Hokori Perfect thời thượng cao cấp nắp bật chống tràn - Chính Hãng Việt Nhật",Việt Nhật,99000,Việt Nam,,180000,81000,45
32021492,Ổ Khóa Số Du Lịch Stanley S742-054,Stanley,156000,Trung Quốc,Bảo vệ nhà cửa,167000,11000,7
68788547,Hộp đựng đồ đa năng có nắp - màu ngẫu nhiên,OEM,89000,Trung Quốc,Phụ kiện phòng ngủ,120000,31000,26
59412424,"Bộ Dụng Cụ Bếp (Đũa, Sạn, Vá) Bằng Gỗ Nhãn Tự Nhiên - VAGOO - Làm Thủ Công Chống Thấm, Chống Ẩm Mốc, An Toàn Sức Khoẻ",Vagoo,169000,Việt Nam,"Đũa, muỗng, nĩa",169000,0,0
134483225,Thảm Lót Chân Nhà Tắm Chống Trơn Trượt Hình Ô Vuông PaKaSa,PaKaSa,116620,Trung Quốc,Phụ kiện nhà tắm,180000,63380,35
52868472,Bộ 2 Hũ Thủy Tinh Có Tay Cầm 500ml KOVA HTC,KOVA,89100,Hàn Quốc,Dụng cụ chứa đựng thực phẩm,109000,19900,18
274953384,"Tỳ hưu phong thủy để bàn size lớn 11*6.5*10.5 cm trang trí không gian xe hơi, bàn làm việc - Hàng chính hãng",Nhà của Mẹ,228000,China / Vietnam,Vật phẩm phong thủy,240000,12000,5
19943595,Khăn Trải Bàn PAULEE - WB 605L (135 x 180 cm),PAULEE,178500,Trung Quốc,Phụ kiện phòng ăn,210000,31500,15
275841170,Kệ Mỹ Phẩm Xoay 360 Độ Để Bàn Có Nhiều Ngăn Đa Dụng,PEAFLO,95000,"Việt Nam / Hàn Quốc / Ấn Độ / Trung Quốc,...",Nội thất phòng khách,135000,40000,30
274663738,Tượng chú trâu vàng đế kính thủy tinh cao cấp - Trâu Vàng Kim Tiền - Hàng Nhập Khẩu,Tanix,550000,Trung Quốc,Vật phẩm phong thủy,550000,0,0
99868980,Bình Giữ Nhiệt Locknlock Bucket Tumbler 540ml LHC4269DPIK,LocknLock,247000,Trung Quốc,Bình/ Ly giữ nhiệt,473000,226000,48
53789448,"Bộ cây lau nhà tự vắt thông minh, chổi lau nhà 360 độ, lau sạch khô nhanh - Parroti Pro PR01",Parroti,379050,Trung Quốc,Dụng cụ lau nhà,399000,19950,5
274957621,Cốc giữ nhiệt Snappy 500 ml Sunhouse KS-TU500,Sunhouse,129000,Trung Quốc,Bình/ Ly giữ nhiệt,170000,41000,24
262362970,Ca giữ nhiệt Flat Table Mug LocknLock LHC4320 - Dung tích 730ml - Tay cầm thoải mái - Miệng ca rộng - Nắp trong suốt,LocknLock,284000,Trung Quốc,Bình/ Ly giữ nhiệt,540000,256000,47
58357614,"Đèn bắt muỗi, ruồi và các loại côn trùng Con Dơi",CON DƠI,390000,Việt Nam,,390000,0,0
76834277,Combo 2 Miếng Lau Nhà Thế Hệ Mới Parroti Pro PAD2-PR01 - Kích Thước 33 x12 CM (Chỉ dùng được cho Bộ lau nhà Parroti Pro),Parroti,79000,Trung Quốc,Dụng cụ lau nhà,79000,0,0
248420700,"Ổ Cắm Điện Đa Năng Có Công Tắc Nguồn 3/4/6 Ổ , 3M/5M Dây Chống Giật Chống Cháy Chất Lượng Cao Deli - Hàng Chính Hãng - ET401 - 406",Deli,135000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",243000,108000,44
54686184,"Bạt Áo Trùm Máy Giặt Cửa Trên, Cửa Ngang Vải Dù Siêu Dày, Chống Thấm Nước, Không Phai Màu - (Giao Màu - Họa Tiết Ngẫu Nhiên)",XUDI,97000,,Phụ kiện giặt ủi,99999,2999,3
10591477,"Ổ cắm Điện Quang ECO ĐQ ESK 2WR 32 ECO (3 lỗ 2 chấu, dây dài 2m, màu trắng đỏ)",Điện Quang,73800,Việt Nam,"Ổ cắm, ổn áp, biến áp",99522,25722,26
206202845,Combo Khuyến Mãi Tặng Kèm Khi Mua Keo Sơn Chống Thấm TAIKO (KHÔNG BÁN),TAIKOMI,8000,Việt Nam,"Sơn, dầu mỡ, hóa chất",8000,0,0
134853381,Bình giữ nhiệt LocknLock Feather Light Ring LHC4244PIK 460ml - Màu,LocknLock,301000,Trung Quốc,Bình/ Ly giữ nhiệt,601000,300000,50
11291289,Ổ cắm du lịch Điện Quang ĐQ ESK TV01,Điện Quang,72000,Việt Nam,"Ổ cắm, ổn áp, biến áp",91331,19331,21
54130086,Cây lau nhà tự vắt thông minh đa năng cao cấp Parroti Magic MG01 - Tặng 1 Miếng Lau,Parroti,214700,Trung Quốc,Dụng cụ lau nhà,226000,11300,5
275261014,"Cây lau nhà tự vắt có thùng 2 ngăn Deli, Bộ chổi lau nhà 360 độ kèm 3 bông lau microfiber siêu sạch",Deli,45000,Trung Quốc,Dụng cụ lau nhà,81000,36000,44
186627908,"Ghế Gác Chân Công Thái Học Ergonomic Footrest, Ghế Kê Chân Ghế Gác Chân Văn Phòng",Office Chill,189000,Việt Nam,"Nội thất phòng học, làm việc",280000,91000,33
55900887,"Đèn Bàn Học Đọc Sách, Làm Việc (Học Sinh, Sinh Viên, Văn Phòng) LED Chống Cận, Cảm Ứng Nhôm Cao Cấp eLights",eLights,299000,,Đèn học và đọc sách,299000,0,0
273792609,"Máy Đuổi Chuột Thế Hệ Mới, Đèn Đuổi Muỗi Và Côn Trùng, Sử Dụng Sóng Siêu Âm, Xua Đuổi Côn Trùng",Gubix,259000,"Anh, Việt Nam","Dụng cụ diệt chuột, côn trùng",259000,0,0
272553617,"Túi bọc quần áo treo tủ chống bụi chống ẩm mốc Deli, Túi bọc trùm quần áo PEVA có khóa loài dày dặn, sắp xếp tủ quần áo",Deli,18000,Trung Quốc,Phụ kiện giặt ủi,32400,14400,44
56745997,Khăn Tắm Mollis Cotton 60x120cm Khăn Cao Cấp Mềm Mịn Thấm Hút Không Ra Màu Không Xù Đồ Lông Gia Đình Spa Khách Sạn B853,Mollis,125000,Việt Nam,,184000,59000,32
84566545,Ổ cắm điện đa năng kết hợp ổ cắm USB Nakagami chất lượng cao công nghệ Nhật Bản - Màu ngẫu nhiên,Nakagami,165000,Việt Nam,"Ổ cắm, ổn áp, biến áp",165000,0,0
116726951,"Gối cao su non công thái học chống đau vai ngáy, ngủ ngáy, hỗ trợ ngủ nhanh EMA- Thiết kế riêng biệt cho tư thế nằm ngửa và nằm nghiêng",Ema,299000,Trung Quốc,"Gối, ruột gối, vỏ gối",598000,299000,50
111472777,Miếng Dán Tường Đa Năng SenNai - Móc Dán Cây Lau Nhà Loại Tốt - Chịu Tải Lên Đến 5kg,SenNai Furnitures,18000,Việt Nam,,18000,0,0
20680352,Combo 5 bẫy diệt chuột thông minh,OEM,75000,,"Dụng cụ diệt chuột, côn trùng",75000,0,0
275511640,Chảo chống dính Elmich EL-4718OL,Elmich,144000,Việt Nam,Nồi và chảo,309000,165000,53
558335,Ổ Cắm Điện Có Nắp Che 5 Lỗ 2 Chân Mpower MP-153 - 3 Mét,Mpower,125000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",125000,0,0
273084830,[Sạc Nhanh PD 35W] Ổ Cắm Điện Đa Năng Du Lịch Quốc Tế Tamayoko 5 Cổng Type-C & USB Cắm Tải 2000W,Tamayoko,489000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",489000,0,0
35058677,Vỉ 5 Viên Pin CR1632 ( CR 1632/5BE x 1 Vỉ ) Panasonic Lithium 3 V - Hàng Chính Hãng,Panasonic,85000,Indonesia,Pin và dụng cụ sạc pin,85000,0,0
181223608,Bộ vòi xịt vệ sinh rửa toilet tăng áp inox 304 Hobby home decor VSR1 dây sen 1.2m,Hobby Home Decor,149000,Trung Quốc,Thiết bị phòng tắm,159000,10000,6
263239689,Pin kiềm AA Philips LR6P4B/97 vỉ 4 viên,Philips,37000,Trung Quốc,Pin và dụng cụ sạc pin,48000,11000,23
275451439,BÁT ÚP MÌ INOX 304 ELMICH EL8314 DUNG TÍCH 1.35L,Elmich,135000,Trung Quốc,"Tô, chén, dĩa",250000,115000,46
150898622,Thảm Lau Chân Chùi Chân Nhà Tắm KR02 chống trượt 3d nhà bếp welcome cao cấp giá rẻ khách sạn đế cao su hút nước,Shouse,39000,Trung Quốc,Phụ kiện nhà tắm,39000,0,0
275241205,"Băng keo chống thấm NHẬT BẢN Siêu Dính - Băng Dính Chống Thấm Nước Chống Dột Mái Tôn, Dán Tường",smatayoko,95000,Nhật Bản,Dụng cụ sửa chữa nhà cửa,95000,0,0
274368618,"Dép Nhà Tắm Cao Su EVA Chống Trượt, Siêu Nhẹ, Dẻo Dai",NAVIVU,37000,Trung Quốc,Phụ kiện nhà tắm,37000,0,0
79267304,"Túi rác tự hủy inochi tiện dụng SOJI có quai xuất nhật Dùng đựng rác gia đình ,Bao đựng rác văn phòng đủ size -màu đen mềm nhẹ dai túi rác tự hủy giúp bảo vệ môi trường",Inochi,79000,Việt Nam,Dụng cụ vệ sinh,79000,0,0
120481094,"Gối kê cổ chữ U cao su non EMA chống đau mỏi cổ vai gáy cho dân văn phòng, đi du lịch, tàu xe",Ema,79000,Trung Quốc,"Gối, ruột gối, vỏ gối",158000,79000,50
655378,Đèn Tích Điện Đa Năng 360 Cỡ Trung Sunhouse SHE-6848LA - Trắng,Sunhouse,206000,Trung Quốc,,331000,125000,38
169650796,"Màn chụp, mùng chụp đỉnh vuông Không chân viền cao cấp Một Cửa - Hàng chính hãng (Giao ngẫu nhiên)",FuNu,240350,Việt Nam,Phụ kiện phòng ngủ,253000,12650,5
